Gene	Cell_Type
ASL	Proximal_tubule_cells
FAH	Proximal_tubule_cells
SLCO1A6	Proximal_tubule_cells
ECI3	Proximal_tubule_cells
TMEM106A	Proximal_tubule_cells
GSTA2	Proximal_tubule_cells
CRYL1	Proximal_tubule_cells
SLC5A12	Proximal_tubule_cells
KAP	Proximal_tubule_cells
AOAH	Proximal_tubule_cells
SLC13A1	Proximal_tubule_cells
ABCC2	Proximal_tubule_cells
PKHD1	Proximal_tubule_cells
SLC9A8	Proximal_tubule_cells
SLC22A19	Proximal_tubule_cells
SCIN	Proximal_tubule_cells
ALPL	Proximal_tubule_cells
G6PC	Proximal_tubule_cells
KEG1	Proximal_tubule_cells
SLC22A13	Proximal_tubule_cells
SLC22A7	Proximal_tubule_cells
SLC16A9	Proximal_tubule_cells
AGXT2	Proximal_tubule_cells
SORD	Proximal_tubule_cells
SOD3	Proximal_tubule_cells
HNF4A	Proximal_tubule_cells
NME4	Proximal_tubule_cells
APOE	Proximal_tubule_cells
HGD	Proximal_tubule_cells
OSGIN1	Proximal_tubule_cells
HSD11B1	Proximal_tubule_cells
SERPINF2	Proximal_tubule_cells
HAAO	Proximal_tubule_cells
PPIC	Proximal_tubule_cells
TFF3	Proximal_tubule_cells
GNG13	Proximal_tubule_cells
SLC23A3	Proximal_tubule_cells
GC	Proximal_tubule_cells
CACNG5	Proximal_tubule_cells
TGFBI	Proximal_tubule_cells
RBP4	Proximal_tubule_cells
NAPSA	Proximal_tubule_cells
MMP11	Pulmonary_alveolar_type_I_cells
ICAM1	Pulmonary_alveolar_type_I_cells
CTGF	Pulmonary_alveolar_type_I_cells
SEMA3B	Pulmonary_alveolar_type_I_cells
GRAMD2	Pulmonary_alveolar_type_I_cells
SCNN1B	Pulmonary_alveolar_type_I_cells
SEMA3E	Pulmonary_alveolar_type_I_cells
SCNN1G	Pulmonary_alveolar_type_I_cells
SCNN1A	Pulmonary_alveolar_type_I_cells
COL4A4	Pulmonary_alveolar_type_I_cells
CYP4B1	Pulmonary_alveolar_type_I_cells
RTKN2	Pulmonary_alveolar_type_I_cells
CLIC5	Pulmonary_alveolar_type_I_cells
CYP2B10	Pulmonary_alveolar_type_I_cells
AKAP5	Pulmonary_alveolar_type_I_cells
GPRC5A	Pulmonary_alveolar_type_I_cells
SEC14L3	Pulmonary_alveolar_type_I_cells
COL4A3	Pulmonary_alveolar_type_I_cells
CLDN18	Pulmonary_alveolar_type_I_cells
AGER	Pulmonary_alveolar_type_I_cells
HOPX	Pulmonary_alveolar_type_I_cells
AQP5	Pulmonary_alveolar_type_I_cells
EMP2	Pulmonary_alveolar_type_I_cells
VEGFA	Pulmonary_alveolar_type_I_cells
KRT7	Pulmonary_alveolar_type_I_cells
IGFBP6	Pulmonary_alveolar_type_I_cells
PXDC1	Pulmonary_alveolar_type_I_cells
AQP3	Pulmonary_alveolar_type_I_cells
CRLF1	Pulmonary_alveolar_type_I_cells
EGFL6	Pulmonary_alveolar_type_I_cells
FSTL3	Pulmonary_alveolar_type_I_cells
MEX3B	Pulmonary_alveolar_type_I_cells
RADIL	Pulmonary_alveolar_type_I_cells
SMARCA1	Pulmonary_alveolar_type_I_cells
P2RX7	Pulmonary_alveolar_type_I_cells
PDPN	Pulmonary_alveolar_type_I_cells
IRX1	Pulmonary_alveolar_type_II_cells
EGFL6	Pulmonary_alveolar_type_II_cells
CEBPA	Pulmonary_alveolar_type_II_cells
NKX2-1	Pulmonary_alveolar_type_II_cells
MUC1	Pulmonary_alveolar_type_II_cells
CLDN18	Pulmonary_alveolar_type_II_cells
AGER	Pulmonary_alveolar_type_II_cells
LAMP3	Pulmonary_alveolar_type_II_cells
SFTA2	Pulmonary_alveolar_type_II_cells
SFTPD	Pulmonary_alveolar_type_II_cells
SLC34A2	Pulmonary_alveolar_type_II_cells
CXCL15	Pulmonary_alveolar_type_II_cells
SFTPB	Pulmonary_alveolar_type_II_cells
SFTPA1	Pulmonary_alveolar_type_II_cells
SFTPC	Pulmonary_alveolar_type_II_cells
SDC1	Pulmonary_alveolar_type_II_cells
ADGRF5	Pulmonary_alveolar_type_II_cells
ABCD3	Pulmonary_alveolar_type_II_cells
SOAT1	Pulmonary_alveolar_type_II_cells
ETV5	Pulmonary_alveolar_type_II_cells
CD36	Pulmonary_alveolar_type_II_cells
LPCAT1	Pulmonary_alveolar_type_II_cells
NAPSA	Pulmonary_alveolar_type_II_cells
CBR2	Pulmonary_alveolar_type_II_cells
ABCA3	Pulmonary_alveolar_type_II_cells
SCD1	Pulmonary_alveolar_type_II_cells
S100G	Pulmonary_alveolar_type_II_cells
LYZ1	Pulmonary_alveolar_type_II_cells
PGC	Pulmonary_alveolar_type_II_cells
CXCR2	Pulmonary_alveolar_type_II_cells
CXCL2	Pulmonary_alveolar_type_II_cells
RUNX3	Pulmonary_alveolar_type_II_cells
CTNND1	Pulmonary_alveolar_type_II_cells
CD59A	Pulmonary_alveolar_type_II_cells
PPP1R14C	Pulmonary_alveolar_type_II_cells
DDX3Y	Pulmonary_alveolar_type_II_cells
PIGR	Pulmonary_alveolar_type_II_cells
H2-Q6	Pulmonary_alveolar_type_II_cells
LY6I	Pulmonary_alveolar_type_II_cells
WFDC17	Pulmonary_alveolar_type_II_cells
LRG1	Pulmonary_alveolar_type_II_cells
NRN1	Pulmonary_alveolar_type_II_cells
PPBP	Pulmonary_alveolar_type_II_cells
IL1B	Pulmonary_alveolar_type_II_cells
INMT	Pulmonary_alveolar_type_II_cells
CRLF1	Pulmonary_alveolar_type_II_cells
ANGPT1	Pulmonary_vascular_smooth_muscle_cells
PDGFRB	Pulmonary_vascular_smooth_muscle_cells
GJA5	Purkinje_fiber_cells
B3GAT1	Purkinje_fiber_cells
GJC1	Purkinje_fiber_cells
KCNK3	Purkinje_fiber_cells
NEFM	Purkinje_fiber_cells
CALB1	Purkinje_neurons
ABAT	Purkinje_neurons
GRIN1	Purkinje_neurons
GAD1	Purkinje_neurons
HDAC6	Purkinje_neurons
PRKG1	Purkinje_neurons
ATP2B2	Purkinje_neurons
PDE5A	Purkinje_neurons
ITPR3	Purkinje_neurons
PDE1B	Purkinje_neurons
PDE1A	Purkinje_neurons
CAR8	Purkinje_neurons
OMP	Purkinje_neurons
PDE9A	Purkinje_neurons
CBLN1	Purkinje_neurons
MRPS35	Purkinje_neurons
PVALB	Purkinje_neurons
SHANK2	Purkinje_neurons
CACNA2D2	Purkinje_neurons
NKAIN4	Purkinje_neurons
CNTNAP2	Purkinje_neurons
TH	Purkinje_neurons
CERK	Purkinje_neurons
CD3G	Purkinje_neurons
KCNA2	Purkinje_neurons
SLC22A15	Purkinje_neurons
CACNG2	Purkinje_neurons
SYT2	Purkinje_neurons
CPLX1	Purkinje_neurons
PKP4	Purkinje_neurons
KCNMA1	Purkinje_neurons
ADGRB1	Purkinje_neurons
HCN1	Purkinje_neurons
SLC24A2	Purkinje_neurons
GABRA1	Purkinje_neurons
CLSTN3	Purkinje_neurons
SLC24A3	Purkinje_neurons
DLG4	Purkinje_neurons
CNPY1	Purkinje_neurons
SLC12A5	Purkinje_neurons
SLC32A1	Purkinje_neurons
GRIA3	Purkinje_neurons
CAMK2A	Purkinje_neurons
PENK	Purkinje_neurons
HIVEP2	Purkinje_neurons
NRIP3	Purkinje_neurons
TSHZ1	Purkinje_neurons
PCBP3	Purkinje_neurons
GPSM1	Purkinje_neurons
PPM1E	Purkinje_neurons
DLGAP1	Purkinje_neurons
GNG4	Purkinje_neurons
SHISA8	Purkinje_neurons
SYNPR	Purkinje_neurons
PRKCA	Purkinje_neurons
PCP4L1	Purkinje_neurons
PCP4	Purkinje_neurons
SLC1A6	Purkinje_neurons
GRID2	Purkinje_neurons
GAD2	Purkinje_neurons
CD3E	Pyramidal_cells
DLG4	Pyramidal_cells
CAMK2A	Pyramidal_cells
GRM1	Pyramidal_cells
GRM5	Pyramidal_cells
TBR1	Pyramidal_cells
POU3F1	Pyramidal_cells
EMX1	Pyramidal_cells
FEZF2	Pyramidal_cells
NRGN	Pyramidal_cells
GRIA3	Pyramidal_cells
SPINK8	Pyramidal_cells
PCP4	Pyramidal_cells
SYNPR	Pyramidal_cells
NR4A2	Pyramidal_cells
AGER	Pyramidal_cells
GRIN2D	Pyramidal_cells
YWHAZ	Pyramidal_cells
KCNN4	Pyramidal_cells
DAB1	Pyramidal_cells
CCM2	Pyramidal_cells
MAP2	Pyramidal_cells
CALB1	Pyramidal_cells
ADRB2	Pyramidal_cells
RTN4	Pyramidal_cells
PDE2A	Pyramidal_cells
KCNB1	Pyramidal_cells
KCNB2	Pyramidal_cells
KCNQ2	Pyramidal_cells
KCNQ3	Pyramidal_cells
SATB2	Pyramidal_cells
OXTR	Pyramidal_cells
CCK	Pyramidal_cells
KCND2	Pyramidal_cells
KCND3	Pyramidal_cells
PAX6	Radial_glia_cells
SLC1A3	Radial_glia_cells
PDGFD	Radial_glia_cells
GLI3	Radial_glia_cells
NOTCH3	Radial_glia_cells
VCAM1	Radial_glia_cells
HES5	Radial_glia_cells
OLIG2	Radial_glia_cells
GFAP	Radial_glia_cells
EMX2	Radial_glia_cells
CDH4	Radial_glia_cells
SPRY1	Radial_glia_cells
AXIN2	Radial_glia_cells
RIIAD1	Radial_glia_cells
HMOX1	Red_pulp_macrophages
TREML4	Red_pulp_macrophages
CD86	Red_pulp_macrophages
NR1H3	Red_pulp_macrophages
SLC11A1	Red_pulp_macrophages
ADGRE1	Red_pulp_macrophages
MERTK	Red_pulp_macrophages
CCR3	Red_pulp_macrophages
SPIC	Red_pulp_macrophages
SLC40A1	Red_pulp_macrophages
VCAM1	Red_pulp_macrophages
SIGLEC1	Red_pulp_macrophages
RUVBL1	Reticulocytes
TFRC	Reticulocytes
UCP3	Reticulocytes
FOLR1	Reticulocytes
UBE2O	Reticulocytes
CD36	Reticulocytes
ITGA4	Reticulocytes
SLC11A2	Reticulocytes
PRKCA	Retinal_ganglion_cells
NGF	Retinal_ganglion_cells
POU4F2	Retinal_ganglion_cells
NHLH2	Retinal_ganglion_cells
ATF6B	Retinal_ganglion_cells
SNX16	Retinal_ganglion_cells
IRX5	Retinal_ganglion_cells
YDJC	Retinal_ganglion_cells
DPP10	Retinal_ganglion_cells
SHD	Retinal_ganglion_cells
SMIM18	Retinal_ganglion_cells
GALNT14	Retinal_ganglion_cells
CHRNB3	Retinal_ganglion_cells
THEM4	Retinal_ganglion_cells
SCAPER	Retinal_ganglion_cells
GALNTL6	Retinal_ganglion_cells
CCDC184	Retinal_ganglion_cells
NKAIN3	Retinal_ganglion_cells
LHFPL5	Retinal_ganglion_cells
SRRM3	Retinal_ganglion_cells
GALNT9	Retinal_ganglion_cells
MTUS2	Retinal_ganglion_cells
IGLON5	Retinal_ganglion_cells
DCTN1	Retinal_ganglion_cells
GGT7	Retinal_ganglion_cells
BTBD10	Retinal_ganglion_cells
EFNA3	Retinal_ganglion_cells
SLC29A4	Retinal_ganglion_cells
STOML1	Retinal_ganglion_cells
FBXO44	Retinal_ganglion_cells
NELL1	Retinal_ganglion_cells
RTN2	Retinal_ganglion_cells
BBC3	Retinal_ganglion_cells
EVC2	Retinal_ganglion_cells
SYT16	Retinal_ganglion_cells
CPNE5	Retinal_ganglion_cells
TTLL1	Retinal_ganglion_cells
GPHN	Retinal_ganglion_cells
SIX6	Retinal_ganglion_cells
ABLIM3	Retinal_ganglion_cells
POU6F2	Retinal_ganglion_cells
GRIP1	Retinal_ganglion_cells
ZFP580	Retinal_ganglion_cells
TOX2	Retinal_ganglion_cells
NARF	Retinal_ganglion_cells
BARHL2	Retinal_ganglion_cells
DTX1	Retinal_ganglion_cells
MAB21L2	Retinal_ganglion_cells
KCTD8	Retinal_ganglion_cells
CPNE4	Retinal_ganglion_cells
KLHDC8A	Retinal_ganglion_cells
IRX6	Retinal_ganglion_cells
CHRNA6	Retinal_ganglion_cells
CACNB3	Retinal_ganglion_cells
CSDC2	Retinal_ganglion_cells
AKAP7	Retinal_ganglion_cells
HPCA	Retinal_ganglion_cells
ISL1	Retinal_ganglion_cells
SLC17A6	Retinal_ganglion_cells
FGF12	Retinal_ganglion_cells
DNER	Retinal_ganglion_cells
TMEM163	Retinal_ganglion_cells
RBPMS	Retinal_ganglion_cells
POU4F1	Retinal_ganglion_cells
RBPMS2	Retinal_ganglion_cells
CDK14	Retinal_ganglion_cells
FXYD7	Retinal_ganglion_cells
NEFM	Retinal_ganglion_cells
SNCG	Retinal_ganglion_cells
PAX6	Retinal_progenitor_cells
CALB2	Retinal_progenitor_cells
SIX6	Retinal_progenitor_cells
RHO	Retinal_progenitor_cells
SIX3	Retinal_progenitor_cells
NEFH	Retinal_progenitor_cells
LGR5	Retinal_progenitor_cells
SAG	Retinal_progenitor_cells
RAX	Retinal_progenitor_cells
NOTCH1	Retinal_progenitor_cells
HES1	Retinal_progenitor_cells
MSI1	Retinal_progenitor_cells
SOX9	Retinal_progenitor_cells
SMGC	Salivary_mucous_cells
SCGB2B27	Salivary_mucous_cells
SCGB1B27	Salivary_mucous_cells
SCGB2B26	Salivary_mucous_cells
MUCL2	Salivary_mucous_cells
KRT14	Salivary_mucous_cells
PROL1	Salivary_mucous_cells
PIP	Salivary_mucous_cells
MUCL1	Salivary_mucous_cells
CNN1	Salivary_mucous_cells
THBS1	Salivary_mucous_cells
CAR6	Salivary_mucous_cells
MYH11	Salivary_mucous_cells
KRT17	Salivary_mucous_cells
PAX7	Satellite_cells
DMD	Satellite_cells
CDH1	Satellite_cells
ERBB2	Satellite_cells
PAX3	Satellite_cells
MYF5	Satellite_cells
CDH15	Satellite_cells
CXCR4	Satellite_cells
FOXK1	Satellite_cells
ITGA7	Satellite_cells
TCF21	Satellite_cells
ISL1	Satellite_cells
MESP1	Satellite_cells
MET	Satellite_cells
CALCR	Satellite_cells
ASB5	Satellite_cells
SRXN1	Satellite_cells
BDKRB1	Satellite_cells
CDCP1	Satellite_cells
VCAM1	Satellite_cells
MYOD1	Satellite_cells
SOX8	Satellite_cells
SPRY1	Satellite_cells
CXCL1	Satellite_cells
HMOX1	Satellite_cells
TNFRSF12A	Satellite_cells
RUNX1	Satellite_cells
BARX2	Satellite_cells
TRIM32	Satellite_cells
VAMP2	Satellite_cells
PEG3	Satellite_cells
MSTN	Satellite_cells
ZFP423	Satellite_cells
SCRIB	Satellite_cells
NFATC2	Satellite_cells
IRF2	Satellite_cells
BMI1	Satellite_cells
SIX1	Satellite_cells
HOXC10	Satellite_cells
NOTCH3	Satellite_cells
HEYL	Satellite_cells
GAL	Satellite_cells
NCAM1	Satellite_cells
CAV1	Satellite_cells
GLUL	Satellite_glial_cells
GFAP	Satellite_glial_cells
EDNRB	Satellite_glial_cells
BDKRB2	Satellite_glial_cells
TGFA	Satellite_glial_cells
EPOR	Satellite_glial_cells
TNF	Satellite_glial_cells
IL6	Satellite_glial_cells
MAPK1	Satellite_glial_cells
JAK2	Satellite_glial_cells
SSTR1	Satellite_glial_cells
SLC6A1	Satellite_glial_cells
PTGDS	Satellite_glial_cells
SOX2	Satellite_glial_cells
CDH1	Satellite_glial_cells
KCNJ10	Satellite_glial_cells
AQP4	Satellite_glial_cells
CNGA3	Satellite_glial_cells
TLR4	Satellite_glial_cells
P2RY12	Satellite_glial_cells
P2RX7	Satellite_glial_cells
SLC1A3	Satellite_glial_cells
IL17A	Satellite_glial_cells
MPZ	Schwann_cells
ITGB4	Schwann_cells
LAMC1	Schwann_cells
S100B	Schwann_cells
POU3F1	Schwann_cells
GFAP	Schwann_cells
MAG	Schwann_cells
OLIG1	Schwann_cells
TST	Schwann_cells
NDRG1	Schwann_cells
CTHRC1	Schwann_cells
NF2	Schwann_cells
SEPT9	Schwann_cells
AGR2	Schwann_cells
NGFR	Schwann_cells
CLDN19	Schwann_cells
PRX	Schwann_cells
NTRK1	Schwann_cells
ART3	Schwann_cells
BCAS1	Schwann_cells
NPY	Schwann_cells
ASPA	Schwann_cells
LGI4	Schwann_cells
BAG3	Schwann_cells
RXRG	Schwann_cells
SOX10	Schwann_cells
CMTM5	Schwann_cells
BCHE	Schwann_cells
EGFL8	Schwann_cells
GFRA3	Schwann_cells
SEMA3B	Schwann_cells
MATN2	Schwann_cells
SCN7A	Schwann_cells
CD82	Schwann_cells
TAGLN	Schwann_cells
NOV	Schwann_cells
ALDOC	Schwann_cells
APOD	Schwann_cells
CRYAB	Schwann_cells
PLP1	Schwann_cells
PMP22	Schwann_cells
CADM4	Schwann_cells
KCNA1	Schwann_cells
CNP	Schwann_cells
GPR37L1	Schwann_cells
NRN1	Schwann_cells
CD59A	Schwann_cells
STMN1	Schwann_cells
CAMP	Sebocytes
IHH	Sebocytes
CRHR1	Sebocytes
CALCA	Sebocytes
F2RL1	Sebocytes
KLF5	Sebocytes
EXO1	Sebocytes
CRH	Sebocytes
CEBPB	Sebocytes
CDH1	Sebocytes
LTA4H	Sebocytes
RDH12	Sebocytes
CEBPA	Sebocytes
ADIPOR1	Sebocytes
ANGPTL4	Sebocytes
CYP24A1	Sebocytes
PTGER2	Sebocytes
CNR2	Sebocytes
KRT7	Sebocytes
SRD5A2	Sebocytes
FFAR2	Sebocytes
FFAR3	Sebocytes
MUC1	Sebocytes
HRH1	Sebocytes
TPH1	Serotonergic_neurons
SLC6A4	Serotonergic_neurons
FEV	Serotonergic_neurons
TPH2	Serotonergic_neurons
DDC	Serotonergic_neurons
SLC18A2	Serotonergic_neurons
ESM1	Serotonergic_neurons
SLC22A3	Serotonergic_neurons
AMH	Sertoli_cells
INHBB	Sertoli_cells
SHBG	Sertoli_cells
GATA1	Sertoli_cells
GATA4	Sertoli_cells
DHH	Sertoli_cells
AR	Sertoli_cells
GDNF	Sertoli_cells
MAFB	Sertoli_cells
GAMT	Sertoli_cells
MEIG1	Sertoli_cells
KITL	Sertoli_cells
HES5	Sertoli_cells
CCL9	Sertoli_cells
NF2	Sertoli_cells
INHA	Sertoli_cells
DES	Sertoli_cells
FAS	Sertoli_cells
WT1	Sertoli_cells
AARD	Sertoli_cells
CST12	Sertoli_cells
DEFB19	Sertoli_cells
CST9	Sertoli_cells
RHOX8	Sertoli_cells
GSTM6	Sertoli_cells
ETD	Sertoli_cells
TMEM184A	Sertoli_cells
WNT6	Sertoli_cells
MRO	Sertoli_cells
HSD17B3	Sertoli_cells
AMHR2	Sertoli_cells
SEMA5B	Sertoli_cells
SCX	Sertoli_cells
HSD17B1	Sertoli_cells
TSX	Sertoli_cells
STIM1	Sertoli_cells
ANKRD7	Sertoli_cells
PHF7	Sertoli_cells
CXCL12	Sertoli_cells
STAR	Sertoli_cells
WFDC2	Sertoli_cells
PRND	Sertoli_cells
HSPBAP1	Sertoli_cells
NXF3	Sertoli_cells
GBA2	Sertoli_cells
PADI2	Sertoli_cells
ABCG8	Sertoli_cells
DIAPH2	Sertoli_cells
CTSA	Sertoli_cells
PFKFB3	Sertoli_cells
MSI1	Sertoli_cells
NOTCH2	Sertoli_cells
GATA6	Sertoli_cells
CLDN11	Sertoli_cells
OCLN	Sertoli_cells
SERPINA3N	Sertoli_cells
SERPINB9	Sertoli_cells
SERPING1	Sertoli_cells
CD55	Sertoli_cells
CD46	Sertoli_cells
CLU	Sertoli_cells
FSHR	Sertoli_cells
RXRB	Sertoli_cells
PRLR	Sertoli_cells
SLC16A3	Sertoli_cells
EPS8	Sertoli_cells
NR1H2	Sertoli_cells
BCAR3	Sertoli_cells
SOX9	Sertoli_cells
Tmem150c Smooth_muscle_cells
Slco5a1	Smooth_muscle_cells
Adam23	Smooth_muscle_cells
Slc22a23	Smooth_muscle_cells
Ankrd33b	Smooth_muscle_cells
Arhgap31	Smooth_muscle_cells
ACTA2	Smooth_muscle_cells
CNN1	Smooth_muscle_cells
HEXIM1	Smooth_muscle_cells
TAGLN	Smooth_muscle_cells
RGS5	Smooth_muscle_cells
WFDC1	Smooth_muscle_cells
NOTCH3	Smooth_muscle_cells
RPRM	Smooth_muscle_cells
DES	Smooth_muscle_cells
FHL2	Smooth_muscle_cells
FBLN5	Smooth_muscle_cells
LOX	Smooth_muscle_cells
NF2	Smooth_muscle_cells
ANGPT1	Smooth_muscle_cells
CRABP1	Smooth_muscle_cells
MYH11	Smooth_muscle_cells
FABP4	Smooth_muscle_cells
ACTC1	Smooth_muscle_cells
ANKRD1	Smooth_muscle_cells
OBSCN	Smooth_muscle_cells
PDE4DIP	Smooth_muscle_cells
LMO7	Smooth_muscle_cells
MYH6	Smooth_muscle_cells
NEXN	Smooth_muscle_cells
ACTG2	Smooth_muscle_cells
MUSTN1	Smooth_muscle_cells
SOD3	Smooth_muscle_cells
HSPB6	Smooth_muscle_cells
RRAD	Smooth_muscle_cells
LMOD1	Smooth_muscle_cells
ITGA1	Smooth_muscle_cells
SPEG	Smooth_muscle_cells
EHD2	Smooth_muscle_cells
RBPMS2	Smooth_muscle_cells
MAP3K7CL	Smooth_muscle_cells
SLC38A11	Smooth_muscle_cells
GJA4	Smooth_muscle_cells
KAT2B	Smooth_muscle_cells
LGR6	Smooth_muscle_cells
MSRB3	Smooth_muscle_cells
AKT2	Smooth_muscle_cells
RASL12	Smooth_muscle_cells
ZBTB44	Smooth_muscle_cells
WWP2	Smooth_muscle_cells
SSPN	Smooth_muscle_cells
OTUD1	Smooth_muscle_cells
FAS	Smooth_muscle_cells
VASN	Smooth_muscle_cells
PDGFD	Smooth_muscle_cells
SMOC1	Smooth_muscle_cells
AAED1	Smooth_muscle_cells
AOC3	Smooth_muscle_cells
SEC24D	Smooth_muscle_cells
KCNAB1	Smooth_muscle_cells
MYLK4	Smooth_muscle_cells
KIF1C	Smooth_muscle_cells
MRVI1	Smooth_muscle_cells
JPH2	Smooth_muscle_cells
ITGA9	Smooth_muscle_cells
KCNMB1	Smooth_muscle_cells
NOX4	Smooth_muscle_cells
NOV	Smooth_muscle_cells
DMPK	Smooth_muscle_cells
SH3BGR	Smooth_muscle_cells
ITGA8	Smooth_muscle_cells
TCF21	Smooth_muscle_cells
ADAMDEC1	Smooth_muscle_cells
HHIP	Smooth_muscle_cells
MFAP5	Smooth_muscle_cells
SPON2	Smooth_muscle_cells
LAMB2	Smooth_muscle_cells
GJC1	Smooth_muscle_cells
ACKR3	Smooth_muscle_cells
OGN	Smooth_muscle_cells
SMTN	Smooth_muscle_cells
BGN	Smooth_muscle_cells
MYL9	Smooth_muscle_cells
MYLK	Smooth_muscle_cells
PCP4L1	Smooth_muscle_cells
SNCG	Smooth_muscle_cells
PLN	Smooth_muscle_cells
NRP2	Smooth_muscle_cells
CAPN1	Spermatocytes
JAKMIP1	Spermatocytes
SMCP	Spermatocytes
GKAP1	Spermatocytes
SPATA33	Spermatocytes
NOTCH3	Spermatocytes
PGK2	Spermatocytes
ACR	Spermatocytes
SYCP1	Spermatocytes
SYCP2	Spermatocytes
SYCP3	Spermatocytes
TXNDC8	Spermatocytes
TEX101	Spermatocytes
CD46	Spermatocytes
INHBB	Spermatocytes
PRM1	Spermatocytes
PRM2	Spermatocytes
IGF2	Spermatocytes
TNP1	Spermatocytes
OSR2	Spermatocytes
ABHD2	Spermatozoa
HVCN1	Spermatozoa
GPR55	Spermatozoa
ABCA1	Spermatozoa
SLC31A1	Spermatozoa
LDHC	Spermatozoa
PRKAA2	Spermatozoa
HSPA2	Spermatozoa
ODF1	Spermatozoa
MMP2	Stromal_cells
MMP9	Stromal_cells
TLR3	Stromal_cells
MME	Stromal_cells
PECAM1	Stromal_cells
ITGA4	Stromal_cells
ITGAV	Stromal_cells
ICAM1	Stromal_cells
VCAM1	Stromal_cells
KIT	Stromal_cells
PDGFRA	Stromal_cells
PDGFRB	Stromal_cells
MADCAM1	Stromal_cells
B4GALNT1	Stromal_cells
TLR1	Stromal_cells
TLR2	Stromal_cells
TLR4	Stromal_cells
CDH11	Stromal_cells
CALB2	Stromal_cells
DES	Stromal_cells
MMRN2	Stromal_cells
CD248	Stromal_cells
FAP	Stromal_cells
LAMC2	Stromal_cells
SNED1	Stromal_cells
TNC	Stromal_cells
LUM	Stromal_cells
COL15A1	Stromal_cells
GDF10	Stromal_cells
COL4A1	Stromal_cells
BMP4	Stromal_cells
WNT2	Stromal_cells
BMP5	Stromal_cells
CD3D	T_cells
CD3G	T_cells
CD3E	T_cells
HOPX	T_cells
CCL3	T_cells
CCL4	T_cells
SYT3	T_cells
NOTCH3	T_cells
SEMA6D	T_cells
DKK3	T_cells
IFIT3	T_cells
CERK	T_cells
CCL6	T_cells
PMCH	T_cells
CD4	T_cells
LTB	T_cells
GIMAP3	T_cells
CXCR6	T_cells
IL7R	T_cells
SATB1	T_cells
LEF1	T_cells
ITK	T_cells
TRBC2	T_cells
PTPRCAP	T_cells
GEM	T_cells
CD7	T_cells
MAFF	T_cells
TGIF1	T_cells
RORA	T_cells
TNFAIP3	T_cells
CREM	T_cells
PXDC1	T_cells
NABP1	T_cells
FAM110A	T_cells
TRAC	T_cells
CD69	T_cells
CXCR4	T_cells
H2-Q7	T_cells
TRBC1	T_cells
SEPT1	T_cells
BCL2	T_cells
CYTL1	T_cells
CD2	T_cells
CTSW	T_cells
PTPN22	T_cells
TXK	T_cells
GDPD3	T_cells
TRAF1	T_cells
IL2RA	T_cells
BATF3	T_cells
LAG3	T_cells
CD8B1	T_cells
GZMK	T_cells
GZMB	T_cells
SH2D1A	T_cells
MYO1G	T_cells
FMNL1	T_cells
S1PR4	T_cells
CD247	T_cells
MS4A4C	T_cells
GIMAP5	T_cells
CD28	T_cells
CD160	T_cells
TCRG-C1	T_cells
TRDC	T_cells
H2-T3	T_cells
RHOH	T_cells
KLRB1	T_cells
CCR2	T_cells
IL2RB	T_cells
CD163L1	T_cells
TRDV4	T_cells
MBD2	T_cells
ICOS	T_cells
IL18R1	T_cells
TNFRSF4	T_cells
CCL20	T_cells
CLEC2D	T_cells
CD8A	T_cells
CD6	T_cells
S100A4	T_cells
CCL5	T_cells
LCK	T_cells
CD81	T_cells
THY1	T_cells
LAT	T_cells
SKAP1	T_cells
TCF7	T_cells
CCR7	T_cells
MYB	T_cells
GZMA	T_cells
JUNB	T_cells
DUSP2	T_cells
IFNG	T_cells
CD52	T_cells
BRAF	T_cells
CD3D	T_cells_naive
CD4	T_cells_naive
SELL	T_cells_naive
CCR7	T_cells_naive
CD2	T_cytotoxic_cells
CD27	T_cytotoxic_cells
CD28	T_cytotoxic_cells
CD5	T_cytotoxic_cells
CD69	T_cytotoxic_cells
CD8A	T_cytotoxic_cells
GZMB	T_cytotoxic_cells
TRAC	T_cytotoxic_cells
BCL6	T_follicular_helper_cells
CD3D	T_follicular_helper_cells
CD4	T_follicular_helper_cells
CD84	T_follicular_helper_cells
SLAMF1	T_follicular_helper_cells
CD40LG	T_follicular_helper_cells
CXCR5	T_follicular_helper_cells
TNFSF4	T_follicular_helper_cells
ICOS	T_follicular_helper_cells
PDCD1	T_follicular_helper_cells
CD200	T_follicular_helper_cells
P2RX7	T_follicular_helper_cells
IFNG	T_helper_cells
IL2	T_helper_cells
TBX21	T_helper_cells
DPP4	T_helper_cells
KLRD1	T_helper_cells
CXCR3	T_helper_cells
CCR1	T_helper_cells
CCR5	T_helper_cells
TNFSF11	T_helper_cells
HAVCR2	T_helper_cells
IL18R1	T_helper_cells
LTBR	T_helper_cells
TNF	T_helper_cells
LTA	T_helper_cells
GATA3	T_helper_cells
CSF2	T_helper_cells
IL4	T_helper_cells
IL5	T_helper_cells
IL6	T_helper_cells
IL10	T_helper_cells
IL13	T_helper_cells
CCR8	T_helper_cells
CXCR4	T_helper_cells
CCR3	T_helper_cells
CCR7	T_helper_cells
ICOS	T_helper_cells
PTGDR2	T_helper_cells
HAVCR1	T_helper_cells
IL1R2	T_helper_cells
IRF4	T_helper_cells
STAT6	T_helper_cells
IL17A	T_helper_cells
IL17F	T_helper_cells
