Gene	Cell_Type
GEM	T_cells
GIMAP3	T_cells
GIMAP5	T_cells
GZMA	T_cells
GZMB	T_cells
GZMK	T_cells
H2-q7	T_cells
H2-t3	T_cells
HOPX	T_cells
ICOS	T_cells
IFIT3	T_cells
IFNG	T_cells
IL18R1	T_cells
IL2RA	T_cells
IL2RB	T_cells
IL7R	T_cells
ITK	T_cells
JUNB	T_cells
KLRB1	T_cells
LAG3	T_cells
LAT	T_cells
LCK	T_cells
LEF1	T_cells
LTB	T_cells
MAFF	T_cells
MBD2	T_cells
MS4A4C	T_cells
MYB	T_cells
MYO1G	T_cells
NABP1	T_cells
NOTCH3	T_cells
PMCH	T_cells
PTPN22	T_cells
PTPRCAP	T_cells
PXDC1	T_cells
RHOH	T_cells
RORA	T_cells
S100A4	T_cells
S1PR4	T_cells
SATB1	T_cells
SEMA6D	T_cells
SEPT1	T_cells
SH2D1A	T_cells
SKAP1	T_cells
SYT3	T_cells
TCF7	T_cells
TCRG-c1	T_cells
TGIF1	T_cells
THY1	T_cells
TNFAIP3	T_cells
TNFRSF4	T_cells
TRAC	T_cells
TRAF1	T_cells
TRBC1	T_cells
TRBC2	T_cells
TRDC	T_cells
TRDV4	T_cells
TXK	T_cells
CCR7	T_cells_naive
CD3D	T_cells_naive
CD4	T_cells_naive
SELL	T_cells_naive
CD2	T_cytotoxic_cells
CD27	T_cytotoxic_cells
CD28	T_cytotoxic_cells
CD5	T_cytotoxic_cells
CD69	T_cytotoxic_cells
CD8A	T_cytotoxic_cells
GZMB	T_cytotoxic_cells
TRAC	T_cytotoxic_cells
BCL6	T_follicular_helper_cells
CD200	T_follicular_helper_cells
CD3D	T_follicular_helper_cells
CD4	T_follicular_helper_cells
CD40LG	T_follicular_helper_cells
CD84	T_follicular_helper_cells
CXCR5	T_follicular_helper_cells
ICOS	T_follicular_helper_cells
P2RX7	T_follicular_helper_cells
PDCD1	T_follicular_helper_cells
SLAMF1	T_follicular_helper_cells
TNFSF4	T_follicular_helper_cells
AHR	T_helper_cells
CCR1	T_helper_cells
CCR10	T_helper_cells
CCR3	T_helper_cells
CCR4	T_helper_cells
CCR5	T_helper_cells
CCR6	T_helper_cells
CCR7	T_helper_cells
CCR8	T_helper_cells
CD2	T_helper_cells
CD28	T_helper_cells
CD38	T_helper_cells
CD3D	T_helper_cells
CD3G	T_helper_cells
CD4	T_helper_cells
CD40LG	T_helper_cells
CD5	T_helper_cells
CSF2	T_helper_cells
CXCR3	T_helper_cells
CXCR4	T_helper_cells
DPP4	T_helper_cells
FOXP3	T_helper_cells
GATA3	T_helper_cells
HAVCR1	T_helper_cells
HAVCR2	T_helper_cells
HPGDS	T_helper_cells
ICOS	T_helper_cells
IFNG	T_helper_cells
IL10	T_helper_cells
IL13	T_helper_cells
IL17A	T_helper_cells
IL17F	T_helper_cells
IL17RB	T_helper_cells
IL18R1	T_helper_cells
IL1R2	T_helper_cells
IL1RL1	T_helper_cells
IL2	T_helper_cells
IL21	T_helper_cells
IL22	T_helper_cells
IL4	T_helper_cells
IL4RA	T_helper_cells
IL5	T_helper_cells
IL6	T_helper_cells
IL9	T_helper_cells
IRF4	T_helper_cells
KLRB1	T_helper_cells
KLRD1	T_helper_cells
LTA	T_helper_cells
LTBR	T_helper_cells
NFATC2	T_helper_cells
NFKB1	T_helper_cells
NR3C1	T_helper_cells
PPARG	T_helper_cells
PTGDR2	T_helper_cells
RORA	T_helper_cells
RORC	T_helper_cells
STAT6	T_helper_cells
TBX21	T_helper_cells
TNF	T_helper_cells
TNFRSF4	T_helper_cells
TNFSF11	T_helper_cells
ACP5	T_memory_cells
APBB1IP	T_memory_cells
ARHGAP15	T_memory_cells
ARHGAP45	T_memory_cells
ARHGEF1	T_memory_cells
BCL2	T_memory_cells
BIN2	T_memory_cells
CCR5	T_memory_cells
CCR6	T_memory_cells
CCR7	T_memory_cells
CD2	T_memory_cells
CD247	T_memory_cells
CD27	T_memory_cells
CD28	T_memory_cells
CD3D	T_memory_cells
CD3E	T_memory_cells
CD3G	T_memory_cells
CD4	T_memory_cells
CD69	T_memory_cells
CD7	T_memory_cells
CXCR6	T_memory_cells
CYTIP	T_memory_cells
DGKA	T_memory_cells
ENPP1	T_memory_cells
EPSTI1	T_memory_cells
GIMAP1	T_memory_cells
GIMAP3	T_memory_cells
GIMAP4	T_memory_cells
GRAP2	T_memory_cells
H2-q7	T_memory_cells
H2-t23	T_memory_cells
ICOS	T_memory_cells
IKZF1	T_memory_cells
IL7R	T_memory_cells
ITGAE	T_memory_cells
ITGB5	T_memory_cells
ITGB7	T_memory_cells
KPNA4	T_memory_cells
LAT	T_memory_cells
LCK	T_memory_cells
LEF1	T_memory_cells
LTB	T_memory_cells
MIR142HG	T_memory_cells
MS4A4B	T_memory_cells
MS4A6B	T_memory_cells
NKG7	T_memory_cells
PTPRC	T_memory_cells
PTPRCAP	T_memory_cells
RAPGEF6	T_memory_cells
RHOH	T_memory_cells
S100A8	T_memory_cells
S100A9	T_memory_cells
SATB1	T_memory_cells
SELL	T_memory_cells
SEPT1	T_memory_cells
SKAP1	T_memory_cells
SLFN2	T_memory_cells
SP100	T_memory_cells
TBC1D10C	T_memory_cells
TCF7	T_memory_cells
TRAC	T_memory_cells
TRBC1	T_memory_cells
TRBC2	T_memory_cells
CCR4	T_regulatory_cells
CD4	T_regulatory_cells
CNGB1	T_regulatory_cells
CTLA4	T_regulatory_cells
ENTPD1	T_regulatory_cells
FOLR1	T_regulatory_cells
FOXP3	T_regulatory_cells
IKZF2	T_regulatory_cells
IL10	T_regulatory_cells
IL1R1	T_regulatory_cells
IL2RA	T_regulatory_cells
ITGAE	T_regulatory_cells
ITGB8	T_regulatory_cells
IZUMO1R	T_regulatory_cells
LAG3	T_regulatory_cells
LRRC32	T_regulatory_cells
MAF	T_regulatory_cells
NT5E	T_regulatory_cells
SELL	T_regulatory_cells
TNFRSF18	T_regulatory_cells
TNFRSF4	T_regulatory_cells
ADM	Tanycytes
CACNA2D2	Tanycytes
CD59A	Tanycytes
COL23A1	Tanycytes
COL25A1	Tanycytes
CRYM	Tanycytes
CTGF	Tanycytes
DIO2	Tanycytes
DRD2	Tanycytes
FNDC3C1	Tanycytes
FRZB	Tanycytes
GPR50	Tanycytes
IGFBP5	Tanycytes
LHX2	Tanycytes
MEST	Tanycytes
PENK	Tanycytes
PRDX6	Tanycytes
PTN	Tanycytes
RAX	Tanycytes
RGCC	Tanycytes
RGS7BP	Tanycytes
SCN7A	Tanycytes
SLC16A2	Tanycytes
SLC17A8	Tanycytes
SPRR1A	Tanycytes
TGFB2	Tanycytes
VCAN	Tanycytes
CCK	Taste_receptor_cells
GNAT3	Taste_receptor_cells
GRM4	Taste_receptor_cells
KCNH2	Taste_receptor_cells
KCNQ1	Taste_receptor_cells
MCOLN3	Taste_receptor_cells
NR3C1	Taste_receptor_cells
P2RX7	Taste_receptor_cells
PKD2L1	Taste_receptor_cells
PROX1	Taste_receptor_cells
SV2B	Taste_receptor_cells
SYP	Taste_receptor_cells
TAS1R1	Taste_receptor_cells
TAS1R2	Taste_receptor_cells
TAS1R3	Taste_receptor_cells
TRPM5	Taste_receptor_cells
TRPM8	Taste_receptor_cells
BCL6	Thymocytes
CD2	Thymocytes
CD27	Thymocytes
CD28	Thymocytes
CD38	Thymocytes
CD4	Thymocytes
CD5	Thymocytes
CD69	Thymocytes
CD8A	Thymocytes
CIDEA	Thymocytes
CXCR4	Thymocytes
EZR	Thymocytes
IL2RA	Thymocytes
MS4A4B	Thymocytes
NOTCH1	Thymocytes
SLAMF1	Thymocytes
TAGAP	Thymocytes
TNF	Thymocytes
TSHR	Thymocytes
UCP2	Thymocytes
ACO2	Transient_cells
CAR12	Transient_cells
CDC42BPB	Transient_cells
CLCNKB	Transient_cells
COL18A1	Transient_cells
CTNNB1	Transient_cells
ENPP5	Transient_cells
GCLC	Transient_cells
HEPACAM2	Transient_cells
INSRR	Transient_cells
ITGAV	Transient_cells
OGDH	Transient_cells
PARM1	Transient_cells
PIP4K2C	Transient_cells
RHBG	Transient_cells
SEC23B	Transient_cells
SLC26A4	Transient_cells
SLC43A2	Transient_cells
SMPD1	Transient_cells
ST14	Transient_cells
SYT7	Transient_cells
TMEM117	Transient_cells
TMEM50B	Transient_cells
DSG2	Trichocytes
DSG4	Trichocytes
HOXC13	Trichocytes
KRT81	Trichocytes
KRT86	Trichocytes
ADD2	Trigeminal_neurons
AHNAK2	Trigeminal_neurons
ATL1	Trigeminal_neurons
AVIL	Trigeminal_neurons
CALCA	Trigeminal_neurons
CALCB	Trigeminal_neurons
CCDC92	Trigeminal_neurons
CLGN	Trigeminal_neurons
CPNE3	Trigeminal_neurons
CREBRF	Trigeminal_neurons
DGKH	Trigeminal_neurons
DGKZ	Trigeminal_neurons
DHCR24	Trigeminal_neurons
FAM189B	Trigeminal_neurons
FGF13	Trigeminal_neurons
FKBP1B	Trigeminal_neurons
GCNT2	Trigeminal_neurons
GDAP1	Trigeminal_neurons
HSPB8	Trigeminal_neurons
KCNAB2	Trigeminal_neurons
NEFH	Trigeminal_neurons
NEFM	Trigeminal_neurons
NICN1	Trigeminal_neurons
PARM1	Trigeminal_neurons
PHF24	Trigeminal_neurons
PIEZO2	Trigeminal_neurons
PIRT	Trigeminal_neurons
PPP1R1C	Trigeminal_neurons
PRDM12	Trigeminal_neurons
PRKX	Trigeminal_neurons
PRPH	Trigeminal_neurons
PRRXL1	Trigeminal_neurons
PRUNE2	Trigeminal_neurons
RGS7BP	Trigeminal_neurons
RUFY2	Trigeminal_neurons
SCN10A	Trigeminal_neurons
SCN7A	Trigeminal_neurons
SCN9A	Trigeminal_neurons
SLC17A6	Trigeminal_neurons
SNCG	Trigeminal_neurons
SYNM	Trigeminal_neurons
TAC1	Trigeminal_neurons
TLN2	Trigeminal_neurons
VAMP1	Trigeminal_neurons
VWA5A	Trigeminal_neurons
ZDHHC2	Trigeminal_neurons
ACKR2	Trophoblast_cells
ADAM19	Trophoblast_cells
ASCL2	Trophoblast_cells
CD4	Trophoblast_cells
CDX2	Trophoblast_cells
CYP24A1	Trophoblast_cells
DLX3	Trophoblast_cells
ELF5	Trophoblast_cells
GCM1	Trophoblast_cells
HAND1	Trophoblast_cells
HOPX	Trophoblast_cells
IGF2	Trophoblast_cells
INHBA	Trophoblast_cells
KRT7	Trophoblast_cells
LIF	Trophoblast_cells
MLANA	Trophoblast_cells
PARP1	Trophoblast_cells
PERP	Trophoblast_cells
PHLDA2	Trophoblast_cells
PTHLH	Trophoblast_cells
SERPINE1	Trophoblast_cells
SIRT1	Trophoblast_cells
STAR	Trophoblast_cells
TFEB	Trophoblast_cells
TNFRSF9	Trophoblast_cells
TTPA	Trophoblast_cells
FOXO4	Trophoblast_progenitor_cells
ISG20	Trophoblast_progenitor_cells
TFAP2C	Trophoblast_progenitor_cells
TFAP2C	Trophoblast_stem_cells
ALOX5	Tuft_cells
ASIC5	Tuft_cells
ATOH1	Tuft_cells
AVIL	Tuft_cells
CAMK2B	Tuft_cells
CD24A	Tuft_cells
CDHR2	Tuft_cells
DCLK1	Tuft_cells
DRD3	Tuft_cells
ESPN	Tuft_cells
FABP1	Tuft_cells
FFAR3	Tuft_cells
GFI1B	Tuft_cells
GNAT3	Tuft_cells
GNG13	Tuft_cells
IL13RA1	Tuft_cells
IL17RB	Tuft_cells
IL25	Tuft_cells
IL4RA	Tuft_cells
IRF7	Tuft_cells
KLF3	Tuft_cells
KLF6	Tuft_cells
LRMP	Tuft_cells
NRADD	Tuft_cells
NREP	Tuft_cells
PLCB2	Tuft_cells
POU2F3	Tuft_cells
PTGS1	Tuft_cells
PTPRC	Tuft_cells
RAC2	Tuft_cells
RGS2	Tuft_cells
SIGLECF	Tuft_cells
SOX9	Tuft_cells
SUCNR1	Tuft_cells
TAS1R3	Tuft_cells
TRPM5	Tuft_cells
TSLP	Tuft_cells
TUBB5	Tuft_cells
BATF3	Undefined_placental_cells
DIO3	Undefined_placental_cells
DKKL1	Undefined_placental_cells
DUSP9	Undefined_placental_cells
FTHL17A	Undefined_placental_cells
H19	Undefined_placental_cells
KRT23	Undefined_placental_cells
LAS1L	Undefined_placental_cells
LDOC1	Undefined_placental_cells
MBNL3	Undefined_placental_cells
PHLDA2	Undefined_placental_cells
PRL3B1	Undefined_placental_cells
PRSS8	Undefined_placental_cells
RHOX5	Undefined_placental_cells
RHOX6	Undefined_placental_cells
RHOX9	Undefined_placental_cells
SCT	Undefined_placental_cells
SERPINB9E	Undefined_placental_cells
SERPINB9G	Undefined_placental_cells
TEX19.1	Undefined_placental_cells
TFRC	Undefined_placental_cells
TPBPA	Undefined_placental_cells
IVL	Urothelial_cells
NAT1	Urothelial_cells
PIEZO1	Urothelial_cells
SLC14A1	Urothelial_cells
TRPV1	Urothelial_cells
UMODL1	Urothelial_cells
UPK1A	Urothelial_cells
UPK1B	Urothelial_cells
UPK2	Urothelial_cells
UPK3A	Urothelial_cells
UPK3B	Urothelial_cells
1500009L16Rik	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
1700025G04Rik	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
1810011O10Rik	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
2810417H13Rik	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
4921524J17Rik	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Aacs	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Abcc9	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Acaa2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Acadl	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Acat1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Aco2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Acot7	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Acot9	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Acta2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Actg2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Actn4	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Actr3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Adgre5	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Adra2a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Afap1l2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Agtr1a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ahsa1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Alad	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Aldoa	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Anxa1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Anxa5	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ap1s1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Apbb2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Apold1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arap2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arhgap42	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arhgdia	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arhgef17	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Armcx2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Armcx3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arpc1b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arpc2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arpc4	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arpc5	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arpc5l	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Arpin	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Art3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Aspn	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Atad3a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Atp1a2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Atp5a1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Atp5b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Atp5c1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Atp5d	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Atp5f1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Axl	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Batf3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Bax	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Baz1a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
BC028528	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Bcat1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Bgn	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Bok	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Bzw2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
C1qbp	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cacybp	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cald1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Calm1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Camk2d	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cap2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Capg	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Car2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cbfa2t3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ccdc3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ccl11	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ccl2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ccnb2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cct2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cct3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cct4	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cct5	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cct7	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cct8	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cd151	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cd248	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cd81	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cd83	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cdc20	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cdc42ep1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cdk1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cdk9	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cenpe	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cfl1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Chchd4	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Chn1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Chst1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Chst2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cisd3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cks2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cnn2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Col4a1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Col4a2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Col6a3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Comtd1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Coq7	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Coro1b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cotl1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cox4i2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cox5a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cox8a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cpa1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Crip1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Crip2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cryab	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cs	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Csk	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cspg4	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cxcl1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cyc1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cycs	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cygb	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cyp20a1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cyp4b1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Cyth3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Dact1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Dars	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Dcbld2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ddx21	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ddx39	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Des	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Desi2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Dkc1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Dlc1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Dnaja1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Dock10	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Dut	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ebf1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ebf2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ebna1bp2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Eef2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Efhd2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Egr1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Eif2s1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Eif3b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Eif3d	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Eif4ebp1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Eif5a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Eno1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Errfi1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Esam	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Ets1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Eva1b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
F2r	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fabp5	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fads3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fam104a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fam107b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fam110b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fam111a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fam129b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fam162b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fam64a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fap	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fbl	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fdps	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fermt2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fh1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Fkbp1a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Foxs1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Frmd8	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gab1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gadd45b	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gamt	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gars	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gatad1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gja4	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gjc1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Glipr2	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Glrx3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gm13889	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gnas	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gnb4	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gng11	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gnl3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gpc4	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gspt1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gstk1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gucy1a3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Gucy1b3	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Hat1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Hey1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Heyl	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Hprt	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Hsp90ab1	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Hspa1a	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
Hspa8	Vascular_Mural_cells_(Pericytes_and_smooth_muscular_cells)
